framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,511,0.038799999999999994
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,1,128,1,float16,float16,511,0.033729999999999996
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,4,128,1,float16,float16,511,0.03525
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,511,0.03892
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,0,128,1,float16,float16,511,0.039299999999999995
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,1,128,1,float16,float16,511,0.03436
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,4,128,1,float16,float16,511,0.03558
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,8,128,1,float16,float16,511,0.03866
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,0,128,1,float16,float16,511,0.05113
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,1,128,1,float16,float16,511,0.0344
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,4,128,1,float16,float16,511,0.037450000000000004
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,8,128,1,float16,float16,511,0.03872
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,0,128,1,float16,float16,511,0.05097
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,1,128,1,float16,float16,511,0.0348
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,4,128,1,float16,float16,511,0.0584
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,8,128,1,float16,float16,511,0.0589
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,0,128,1,float16,float16,511,0.05804
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,1,128,1,float16,float16,511,0.05832
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,4,128,1,float16,float16,511,0.05811
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,8,128,1,float16,float16,511,0.05773
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,1023,0.05777
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,1,128,1,float16,float16,1023,0.05738
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,4,128,1,float16,float16,1023,0.05938
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,1023,0.05755
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,0,128,1,float16,float16,1023,0.05836
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,1,128,1,float16,float16,1023,0.05761
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,4,128,1,float16,float16,1023,0.057479999999999996
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,8,128,1,float16,float16,1023,0.05793
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,0,128,1,float16,float16,1023,0.06774
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,1,128,1,float16,float16,1023,0.03128
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,4,128,1,float16,float16,1023,0.04653
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,8,128,1,float16,float16,1023,0.04201
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,0,128,1,float16,float16,1023,0.07208
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,1,128,1,float16,float16,1023,0.03464
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,4,128,1,float16,float16,1023,0.046979999999999994
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,8,128,1,float16,float16,1023,0.04253
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,0,128,1,float16,float16,1023,0.08266
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,1,128,1,float16,float16,1023,0.05832
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,4,128,1,float16,float16,1023,0.05818
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,8,128,1,float16,float16,1023,0.058070000000000004
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,2047,0.05986
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,1,128,1,float16,float16,2047,0.05682
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,4,128,1,float16,float16,2047,0.05762
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,2047,0.05824
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,0,128,1,float16,float16,2047,0.06569
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,1,128,1,float16,float16,2047,0.05765
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,4,128,1,float16,float16,2047,0.05767
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,8,128,1,float16,float16,2047,0.05742
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,0,128,1,float16,float16,2047,0.08063
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,1,128,1,float16,float16,2047,0.05713
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,4,128,1,float16,float16,2047,0.056530000000000004
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,8,128,1,float16,float16,2047,0.056119999999999996
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,0,128,1,float16,float16,2047,0.08629
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,1,128,1,float16,float16,2047,0.055009999999999996
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,4,128,1,float16,float16,2047,0.055909999999999994
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,8,128,1,float16,float16,2047,0.05615
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,0,128,1,float16,float16,2047,0.1027
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,1,128,1,float16,float16,2047,0.054549999999999994
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,4,128,1,float16,float16,2047,0.05582
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,8,128,1,float16,float16,2047,0.053219999999999996
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,4095,0.06569
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,1,128,1,float16,float16,4095,0.055170000000000004
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,4,128,1,float16,float16,4095,0.06581000000000001
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,4095,0.06562
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,0,128,1,float16,float16,4095,0.08148000000000001
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,1,128,1,float16,float16,4095,0.055130000000000005
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,4,128,1,float16,float16,4095,0.06601
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,8,128,1,float16,float16,4095,0.05903
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,0,128,1,float16,float16,4095,0.10495
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,1,128,1,float16,float16,4095,0.0555
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,4,128,1,float16,float16,4095,0.06726
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,8,128,1,float16,float16,4095,0.05884
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,0,128,1,float16,float16,4095,0.13337000000000002
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,1,128,1,float16,float16,4095,0.055479999999999995
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,4,128,1,float16,float16,4095,0.06784
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,8,128,1,float16,float16,4095,0.05903
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,0,128,1,float16,float16,4095,0.25588
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,1,128,1,float16,float16,4095,0.05676
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,4,128,1,float16,float16,4095,0.06917
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,8,128,1,float16,float16,4095,0.05966
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,8191,0.08047
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,1,128,1,float16,float16,8191,0.05602
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,4,128,1,float16,float16,8191,0.07593000000000001
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,8191,0.07987999999999999
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,0,128,1,float16,float16,8191,0.10618000000000001
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,1,128,1,float16,float16,8191,0.05627
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,4,128,1,float16,float16,8191,0.07661
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,8,128,1,float16,float16,8191,0.07728
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,0,128,1,float16,float16,8191,0.2489
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,1,128,1,float16,float16,8191,0.05731
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,4,128,1,float16,float16,8191,0.07811
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,8,128,1,float16,float16,8191,0.07765999999999999
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,0,128,1,float16,float16,8191,0.32191000000000003
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,1,128,1,float16,float16,8191,0.05921
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,4,128,1,float16,float16,8191,0.07909999999999999
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,8,128,1,float16,float16,8191,0.0785
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,0,128,1,float16,float16,8191,0.48957999999999996
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,1,128,1,float16,float16,8191,0.06023
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,4,128,1,float16,float16,8191,0.08192
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,8,128,1,float16,float16,8191,0.07812999999999999
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,16383,0.10527
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,1,128,1,float16,float16,16383,0.062020000000000006
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,4,128,1,float16,float16,16383,0.09353
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,8,0,128,1,float16,float16,16383,0.10438
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,0,128,1,float16,float16,16383,0.24687
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,1,128,1,float16,float16,16383,0.06311
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,4,128,1,float16,float16,16383,0.09543
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,16,8,128,1,float16,float16,16383,0.12325
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,0,128,1,float16,float16,16383,0.48266000000000003
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,1,128,1,float16,float16,16383,0.06813
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,4,128,1,float16,float16,16383,0.09770000000000001
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,32,8,128,1,float16,float16,16383,0.12461
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,0,128,1,float16,float16,16383,0.62703
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,1,128,1,float16,float16,16383,0.07643000000000001
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,4,128,1,float16,float16,16383,0.09959
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,40,8,128,1,float16,float16,16383,0.1259
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,0,128,1,float16,float16,16383,0.9577100000000001
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,1,128,1,float16,float16,16383,0.07798000000000001
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,4,128,1,float16,float16,16383,0.10646
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,2,1,64,8,128,1,float16,float16,16383,0.12825
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,0,128,1,float16,float16,127,0.037
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,1,128,1,float16,float16,127,0.03358
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,4,128,1,float16,float16,127,0.03742
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,0,128,1,float16,float16,127,0.03743
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,0,128,1,float16,float16,127,0.04843
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,1,128,1,float16,float16,127,0.05713
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,4,128,1,float16,float16,127,0.05863
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,8,128,1,float16,float16,127,0.05705
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,0,128,1,float16,float16,127,0.05779
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,1,128,1,float16,float16,127,0.0573
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,4,128,1,float16,float16,127,0.06006
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,8,128,1,float16,float16,127,0.05662
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,0,128,1,float16,float16,127,0.05859
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,1,128,1,float16,float16,127,0.05745
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,4,128,1,float16,float16,127,0.0576
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,8,128,1,float16,float16,127,0.05798
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,0,128,1,float16,float16,127,0.06422
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,1,128,1,float16,float16,127,0.05815
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,4,128,1,float16,float16,127,0.05884
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,8,128,1,float16,float16,127,0.05697
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,0,128,1,float16,float16,255,0.05841
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,1,128,1,float16,float16,255,0.0579
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,4,128,1,float16,float16,255,0.05883
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,0,128,1,float16,float16,255,0.057909999999999996
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,0,128,1,float16,float16,255,0.05895
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,1,128,1,float16,float16,255,0.05832
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,4,128,1,float16,float16,255,0.05843
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,8,128,1,float16,float16,255,0.057460000000000004
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,0,128,1,float16,float16,255,0.058
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,1,128,1,float16,float16,255,0.06046
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,4,128,1,float16,float16,255,0.04834
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,8,128,1,float16,float16,255,0.04108
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,0,128,1,float16,float16,255,0.05884
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,1,128,1,float16,float16,255,0.03429
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,4,128,1,float16,float16,255,0.03921
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,8,128,1,float16,float16,255,0.04118
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,0,128,1,float16,float16,255,0.06595000000000001
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,1,128,1,float16,float16,255,0.049159999999999995
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,4,128,1,float16,float16,255,0.048299999999999996
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,8,128,1,float16,float16,255,0.04945
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,0,128,1,float16,float16,511,0.04758
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,1,128,1,float16,float16,511,0.0485
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,4,128,1,float16,float16,511,0.04932
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,0,128,1,float16,float16,511,0.047549999999999995
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,0,128,1,float16,float16,511,0.05165
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,1,128,1,float16,float16,511,0.0502
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,4,128,1,float16,float16,511,0.04977
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,8,128,1,float16,float16,511,0.05051
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,0,128,1,float16,float16,511,0.05859
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,1,128,1,float16,float16,511,0.05022
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,4,128,1,float16,float16,511,0.05026
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,8,128,1,float16,float16,511,0.05004
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,0,128,1,float16,float16,511,0.0621
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,1,128,1,float16,float16,511,0.05024
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,4,128,1,float16,float16,511,0.05076
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,8,128,1,float16,float16,511,0.051609999999999996
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,0,128,1,float16,float16,511,0.07207
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,1,128,1,float16,float16,511,0.05018
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,4,128,1,float16,float16,511,0.04982
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,8,128,1,float16,float16,511,0.04933
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,0,128,1,float16,float16,1023,0.05792
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,1,128,1,float16,float16,1023,0.04959
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,4,128,1,float16,float16,1023,0.05015
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,0,128,1,float16,float16,1023,0.05769
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,0,128,1,float16,float16,1023,0.06708
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,1,128,1,float16,float16,1023,0.05478
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,4,128,1,float16,float16,1023,0.04888
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,16,8,128,1,float16,float16,1023,0.04934
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,0,128,1,float16,float16,1023,0.08413
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,1,128,1,float16,float16,1023,0.053340000000000005
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,4,128,1,float16,float16,1023,0.04954
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,32,8,128,1,float16,float16,1023,0.05009
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,0,128,1,float16,float16,1023,0.09221
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,1,128,1,float16,float16,1023,0.061840000000000006
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,4,128,1,float16,float16,1023,0.060840000000000005
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,40,8,128,1,float16,float16,1023,0.06064
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,0,128,1,float16,float16,1023,0.11098000000000001
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,1,128,1,float16,float16,1023,0.06197999999999999
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,4,128,1,float16,float16,1023,0.051609999999999996
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,64,8,128,1,float16,float16,1023,0.0487
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,0,128,1,float16,float16,2047,0.06591
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,1,128,1,float16,float16,2047,0.04367
vllm-ascend,0.18.0,Ascend 910B,generation_attention,vllm_ascend_flash_attn,4,1,8,4,128,1,float16,float16,2047,0.049409999999999996
