framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,8,0,128,1,float16,float16,0,0.14603
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,16,0,128,1,float16,float16,0,0.18965
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,16,1,128,1,float16,float16,0,0.1745
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,16,4,128,1,float16,float16,0,0.17582
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,16,8,128,1,float16,float16,0,0.17617
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,32,0,128,1,float16,float16,0,0.27934
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,32,1,128,1,float16,float16,0,0.3019
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,32,4,128,1,float16,float16,0,0.30263999999999996
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,32,8,128,1,float16,float16,0,0.30681
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,40,0,128,1,float16,float16,0,0.32930000000000004
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,40,1,128,1,float16,float16,0,0.35978
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,40,4,128,1,float16,float16,0,0.36325999999999997
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,40,8,128,1,float16,float16,0,0.36437
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,64,0,128,1,float16,float16,0,0.49229
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,64,1,128,1,float16,float16,0,0.5426799999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,64,4,128,1,float16,float16,0,0.54404
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,1024,64,8,128,1,float16,float16,0,0.54608
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,8,0,128,1,float16,float16,0,0.24689
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,8,1,128,1,float16,float16,0,0.21342
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,8,4,128,1,float16,float16,0,0.21499000000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,8,0,128,1,float16,float16,0,0.24791
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,16,0,128,1,float16,float16,0,0.38598000000000005
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,16,1,128,1,float16,float16,0,0.37733999999999995
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,16,4,128,1,float16,float16,0,0.38171
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,16,8,128,1,float16,float16,0,0.38304000000000005
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,32,0,128,1,float16,float16,0,0.7040700000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,32,1,128,1,float16,float16,0,0.70148
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,32,4,128,1,float16,float16,0,0.70994
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,32,8,128,1,float16,float16,0,0.70792
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,40,0,128,1,float16,float16,0,0.8707
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,40,1,128,1,float16,float16,0,0.86295
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,40,4,128,1,float16,float16,0,0.87007
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,40,8,128,1,float16,float16,0,0.88049
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,64,0,128,1,float16,float16,0,1.36849
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,64,1,128,1,float16,float16,0,1.3709500000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,64,4,128,1,float16,float16,0,1.38685
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,2048,64,8,128,1,float16,float16,0,1.3825999999999998
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,8,0,128,1,float16,float16,0,0.57628
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,8,1,128,1,float16,float16,0,0.5437799999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,8,4,128,1,float16,float16,0,0.56969
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,8,0,128,1,float16,float16,0,0.5769299999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,16,0,128,1,float16,float16,0,1.07741
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,16,1,128,1,float16,float16,0,1.02683
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,16,4,128,1,float16,float16,0,1.08413
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,16,8,128,1,float16,float16,0,1.08731
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,32,0,128,1,float16,float16,0,2.1487800000000004
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,32,1,128,1,float16,float16,0,2.01623
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,32,4,128,1,float16,float16,0,2.1310599999999997
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,32,8,128,1,float16,float16,0,2.14735
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,40,0,128,1,float16,float16,0,2.7139499999999996
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,40,1,128,1,float16,float16,0,2.53179
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,40,4,128,1,float16,float16,0,2.66187
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,40,8,128,1,float16,float16,0,2.6688400000000003
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,64,0,128,1,float16,float16,0,4.35004
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,64,1,128,1,float16,float16,0,4.08679
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,64,4,128,1,float16,float16,0,4.31645
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,4096,64,8,128,1,float16,float16,0,4.33138
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,8,0,128,1,float16,float16,0,1.83946
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,8,1,128,1,float16,float16,0,1.74364
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,8,4,128,1,float16,float16,0,1.9051600000000002
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,8,0,128,1,float16,float16,0,1.86008
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,16,0,128,1,float16,float16,0,3.75514
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,16,1,128,1,float16,float16,0,3.44289
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,16,4,128,1,float16,float16,0,3.78961
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,16,8,128,1,float16,float16,0,3.80186
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,32,0,128,1,float16,float16,0,7.52558
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,32,1,128,1,float16,float16,0,6.9215100000000005
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,32,4,128,1,float16,float16,0,7.604
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,32,8,128,1,float16,float16,0,7.6511700000000005
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,40,0,128,1,float16,float16,0,9.47068
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,40,1,128,1,float16,float16,0,8.72233
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,40,4,128,1,float16,float16,0,9.598840000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,40,8,128,1,float16,float16,0,9.60657
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,64,0,128,1,float16,float16,0,15.038920000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,64,1,128,1,float16,float16,0,14.09078
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,64,4,128,1,float16,float16,0,15.489090000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,2,8192,64,8,128,1,float16,float16,0,15.55662
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,8,0,128,1,float16,float16,0,0.07212
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,8,1,128,1,float16,float16,0,0.055909999999999994
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,8,4,128,1,float16,float16,0,0.05874
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,8,0,128,1,float16,float16,0,0.05198
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,16,0,128,1,float16,float16,0,0.06838
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,16,1,128,1,float16,float16,0,0.0644
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,16,4,128,1,float16,float16,0,0.06563
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,16,8,128,1,float16,float16,0,0.06478
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,32,0,128,1,float16,float16,0,0.08817
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,32,1,128,1,float16,float16,0,0.07876999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,32,4,128,1,float16,float16,0,0.0829
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,32,8,128,1,float16,float16,0,0.0803
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,40,0,128,1,float16,float16,0,0.09697
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,40,1,128,1,float16,float16,0,0.08789
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,40,4,128,1,float16,float16,0,0.09165999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,40,8,128,1,float16,float16,0,0.08757
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,64,0,128,1,float16,float16,0,0.12088
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,64,1,128,1,float16,float16,0,0.10951000000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,64,4,128,1,float16,float16,0,0.11265
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,128,64,8,128,1,float16,float16,0,0.11011
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,8,0,128,1,float16,float16,0,0.06583
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,8,1,128,1,float16,float16,0,0.06897
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,8,4,128,1,float16,float16,0,0.07018
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,8,0,128,1,float16,float16,0,0.06493
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,16,0,128,1,float16,float16,0,0.091
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,16,1,128,1,float16,float16,0,0.08464
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,16,4,128,1,float16,float16,0,0.08699
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,16,8,128,1,float16,float16,0,0.0865
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,32,0,128,1,float16,float16,0,0.12031
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,32,1,128,1,float16,float16,0,0.12329000000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,32,4,128,1,float16,float16,0,0.12492
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,32,8,128,1,float16,float16,0,0.12437999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,40,0,128,1,float16,float16,0,0.13077
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,40,1,128,1,float16,float16,0,0.13987
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,40,4,128,1,float16,float16,0,0.14497
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,40,8,128,1,float16,float16,0,0.14178
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,64,0,128,1,float16,float16,0,0.15991999999999998
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,64,1,128,1,float16,float16,0,0.19227
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,64,4,128,1,float16,float16,0,0.19759000000000002
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,256,64,8,128,1,float16,float16,0,0.19371000000000002
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,8,0,128,1,float16,float16,0,0.10409
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,8,1,128,1,float16,float16,0,0.09487000000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,8,4,128,1,float16,float16,0,0.09592
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,8,0,128,1,float16,float16,0,0.10306
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,16,0,128,1,float16,float16,0,0.14336000000000002
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,16,1,128,1,float16,float16,0,0.14538
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,16,4,128,1,float16,float16,0,0.14727
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,16,8,128,1,float16,float16,0,0.14912999999999998
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,32,0,128,1,float16,float16,0,0.22194
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,32,1,128,1,float16,float16,0,0.24524
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,32,4,128,1,float16,float16,0,0.24709
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,32,8,128,1,float16,float16,0,0.24802000000000002
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,40,0,128,1,float16,float16,0,0.24909
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,40,1,128,1,float16,float16,0,0.29506
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,40,4,128,1,float16,float16,0,0.29651
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,40,8,128,1,float16,float16,0,0.29483
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,64,0,128,1,float16,float16,0,0.35076
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,64,1,128,1,float16,float16,0,0.43489999999999995
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,64,4,128,1,float16,float16,0,0.43536
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,512,64,8,128,1,float16,float16,0,0.43745
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,8,0,128,1,float16,float16,0,0.18994999999999998
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,8,1,128,1,float16,float16,0,0.17345
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,8,4,128,1,float16,float16,0,0.17548
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,8,0,128,1,float16,float16,0,0.18922999999999998
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,16,0,128,1,float16,float16,0,0.28155
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,16,1,128,1,float16,float16,0,0.30051
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,16,4,128,1,float16,float16,0,0.3019
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,16,8,128,1,float16,float16,0,0.30286
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,32,0,128,1,float16,float16,0,0.47802999999999995
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,32,1,128,1,float16,float16,0,0.54823
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,32,4,128,1,float16,float16,0,0.55118
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,32,8,128,1,float16,float16,0,0.5542
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,40,0,128,1,float16,float16,0,0.60527
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,40,1,128,1,float16,float16,0,0.66969
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,40,4,128,1,float16,float16,0,0.67271
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,40,8,128,1,float16,float16,0,0.67576
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,64,0,128,1,float16,float16,0,0.9661900000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,64,1,128,1,float16,float16,0,1.0543900000000002
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,64,4,128,1,float16,float16,0,1.05345
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,1024,64,8,128,1,float16,float16,0,1.06135
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,8,0,128,1,float16,float16,0,0.38577999999999996
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,8,1,128,1,float16,float16,0,0.37827999999999995
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,8,4,128,1,float16,float16,0,0.38245999999999997
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,8,0,128,1,float16,float16,0,0.38626
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,16,0,128,1,float16,float16,0,0.7004900000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,16,1,128,1,float16,float16,0,0.70861
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,16,4,128,1,float16,float16,0,0.7141900000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,16,8,128,1,float16,float16,0,0.7147899999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,32,0,128,1,float16,float16,0,1.36005
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,32,1,128,1,float16,float16,0,1.37255
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,32,4,128,1,float16,float16,0,1.3892
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,32,8,128,1,float16,float16,0,1.38724
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,40,0,128,1,float16,float16,0,1.70592
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,40,1,128,1,float16,float16,0,1.70492
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,40,4,128,1,float16,float16,0,1.7183499999999998
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,40,8,128,1,float16,float16,0,1.72654
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,64,0,128,1,float16,float16,0,2.79636
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,64,1,128,1,float16,float16,0,2.80207
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,64,4,128,1,float16,float16,0,2.82005
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,2048,64,8,128,1,float16,float16,0,2.83581
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,8,0,128,1,float16,float16,0,1.0842100000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,8,1,128,1,float16,float16,0,1.02504
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,8,4,128,1,float16,float16,0,1.07395
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,8,0,128,1,float16,float16,0,1.08785
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,16,0,128,1,float16,float16,0,2.17156
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,16,1,128,1,float16,float16,0,2.0235
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,16,4,128,1,float16,float16,0,2.15082
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,16,8,128,1,float16,float16,0,2.15643
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,32,0,128,1,float16,float16,0,4.31457
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,32,1,128,1,float16,float16,0,4.103689999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,32,4,128,1,float16,float16,0,4.316260000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,32,8,128,1,float16,float16,0,4.34806
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,40,0,128,1,float16,float16,0,5.52903
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,40,1,128,1,float16,float16,0,5.20326
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,40,4,128,1,float16,float16,0,5.49128
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,40,8,128,1,float16,float16,0,5.486
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,64,0,128,1,float16,float16,0,9.12527
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,64,1,128,1,float16,float16,0,8.417399999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,64,4,128,1,float16,float16,0,8.86386
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,4096,64,8,128,1,float16,float16,0,8.889610000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,8,0,128,1,float16,float16,0,3.75536
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,8,1,128,1,float16,float16,0,3.43778
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,8,4,128,1,float16,float16,0,3.77509
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,8,0,128,1,float16,float16,0,3.78134
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,16,0,128,1,float16,float16,0,7.53889
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,16,1,128,1,float16,float16,0,6.91958
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,16,4,128,1,float16,float16,0,7.60457
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,16,8,128,1,float16,float16,0,7.6313
