framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,4096,256,0.03907
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,4096,512,0.03935
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,4096,1024,0.03893
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,4096,2048,0.04046
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,4096,4096,0.06911
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,4096,7168,0.15309
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,4096,8192,0.17635
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,4096,12288,0.25944
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,4096,16384,0.42345
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,7168,256,0.03992
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,7168,512,0.03899
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,7168,1024,0.03939
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,7168,2048,0.05691
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,7168,4096,0.14302
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,7168,7168,0.24954
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,7168,8192,0.28964
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,7168,12288,0.42943
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,7168,16384,0.70394
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,8192,256,0.03933
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,8192,512,0.03895
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,8192,1024,0.04228
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,8192,2048,0.08358
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,8192,4096,0.17083
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,8192,7168,0.29871
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,8192,8192,0.34509
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,8192,12288,0.51609
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,8192,16384,0.87295
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,12288,256,0.03857
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,12288,512,0.03869
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,12288,1024,0.04564
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,12288,2048,0.09017
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,12288,4096,0.1784
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,12288,7168,0.41365
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,12288,8192,0.4753
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,12288,12288,0.71377
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,12288,16384,1.21281
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,16384,256,0.03988
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,16384,512,0.03866
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,16384,1024,0.05828
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,16384,2048,0.15548
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,16384,4096,0.31682
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,16384,7168,0.5736
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,16384,8192,0.65927
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,16384,12288,0.98954
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,512,16384,16384,1.65401
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,256,256,0.03848
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,256,512,0.0383
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,256,1024,0.03838
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,256,2048,0.03878
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,256,4096,0.03834
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,256,7168,0.04457
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,256,8192,0.0387
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,256,12288,0.03885
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,256,16384,0.06439
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,512,256,0.04046
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,512,512,0.03996
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,512,1024,0.03902
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,512,2048,0.03853
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,512,4096,0.04005
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,512,7168,0.03895
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,512,8192,0.03963
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,512,12288,0.05118
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,512,16384,0.08599
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,1024,256,0.03881
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,1024,512,0.0386
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,1024,1024,0.03874
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,1024,2048,0.03879
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,1024,4096,0.03914
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,1024,7168,0.05674
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,1024,8192,0.07099
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,1024,12288,0.10411
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,1024,16384,0.19578
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,2048,256,0.03896
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,2048,512,0.03881
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,2048,1024,0.03878
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,2048,2048,0.03989
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,2048,4096,0.06547
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,2048,7168,0.12287
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,2048,8192,0.14321
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,2048,12288,0.19472
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,2048,16384,0.31026
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,4096,256,0.03932
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,4096,512,0.03961
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,4096,1024,0.0391
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,4096,2048,0.06117
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,4096,4096,0.13088
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,4096,7168,0.22747
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,4096,8192,0.26808
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,4096,12288,0.37973
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,4096,16384,0.61618
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,7168,256,0.03913
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,7168,512,0.03989
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,7168,1024,0.05293
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,7168,2048,0.10966
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,7168,4096,0.22396
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,7168,7168,0.3759
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,7168,8192,0.44123
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,7168,12288,0.65156
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,7168,16384,1.07436
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,8192,256,0.03927
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,8192,512,0.03926
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,8192,1024,0.0577
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,8192,2048,0.12565
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,8192,4096,0.24432
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,8192,7168,0.42615
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,8192,8192,0.48958
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,8192,12288,0.7532
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,8192,16384,1.19776
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,12288,256,0.04055
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,12288,512,0.04361
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,12288,1024,0.08098
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,12288,2048,0.17183
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,12288,4096,0.38195
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,12288,7168,0.70151
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,12288,8192,0.79426
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,12288,12288,1.17098
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,12288,16384,1.94534
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,16384,256,0.03901
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,16384,512,0.05849
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,16384,1024,0.12228
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,16384,2048,0.23596
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,16384,4096,0.46406
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,16384,7168,0.85869
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,16384,8192,1.0195
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,16384,12288,1.51096
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,1024,16384,16384,2.34727
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,256,256,0.03965
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,256,512,0.03818
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,256,1024,0.03851
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,256,2048,0.03804
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,256,4096,0.0388
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,256,7168,0.04009
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,256,8192,0.05106
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,256,12288,0.06518
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,256,16384,0.12049
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,512,256,0.03811
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,512,512,0.03863
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,512,1024,0.04274
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,512,2048,0.03879
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,512,4096,0.03895
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,512,7168,0.0562
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,512,8192,0.08795
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,512,12288,0.09604
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,512,16384,0.16887
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,1024,256,0.03938
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,1024,512,0.03871
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,1024,1024,0.03992
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,1024,2048,0.0387
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,1024,4096,0.05772
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,1024,7168,0.10594
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,1024,8192,0.13049
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,1024,12288,0.17352
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,1024,16384,0.31171
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,2048,256,0.03984
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,2048,512,0.03632
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,2048,1024,0.05525
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,2048,2048,0.05785
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,2048,4096,0.12376
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,2048,7168,0.21839
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,2048,8192,0.25965
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,2048,12288,0.37377
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,2048,16384,0.49116
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,4096,256,0.03852
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,4096,512,0.04194
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,4096,1024,0.08411
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,4096,2048,0.1148
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,4096,4096,0.2296
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,4096,7168,0.39965
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,4096,8192,0.46444
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,4096,12288,0.66242
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,4096,16384,0.87538
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,7168,256,0.03843
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,7168,512,0.05086
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,7168,1024,0.10065
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,7168,2048,0.19976
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,7168,4096,0.39672
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,7168,7168,0.68129
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,7168,8192,0.79615
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,7168,12288,1.26845
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,7168,16384,1.48228
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,8192,256,0.04399
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,8192,512,0.05798
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,8192,1024,0.11472
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,8192,2048,0.22816
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,8192,4096,0.45458
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,8192,7168,0.7776
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,8192,8192,0.90959
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,8192,12288,1.36395
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,8192,16384,1.72192
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,12288,256,0.04497
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,12288,512,0.08208
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,12288,1024,0.15877
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,12288,2048,0.32998
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,12288,4096,0.6531
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,12288,7168,1.29805
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,12288,8192,1.39088
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,12288,12288,2.2174
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,12288,16384,3.26721
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,16384,256,0.06414
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,16384,512,0.11364
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,16384,1024,0.22455
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,16384,2048,0.43775
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,16384,4096,0.91412
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,16384,7168,1.57988
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,16384,8192,1.80885
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,16384,12288,2.9584
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,2048,16384,16384,4.26808
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,256,256,0.03825
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,256,512,0.03849
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,256,1024,0.03959
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,256,2048,0.03859
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,256,4096,0.04985
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,256,7168,0.06659
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,256,8192,0.06879
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,256,12288,0.11773
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,256,16384,0.21066
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,512,256,0.03839
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,512,512,0.03906
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,512,1024,0.03816
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,512,2048,0.03807
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,512,4096,0.05802
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,512,7168,0.09616
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,512,8192,0.12129
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,512,12288,0.17601
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,512,16384,0.32705
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,1024,256,0.03874
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,1024,512,0.03909
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,1024,1024,0.04549
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,1024,2048,0.05776
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,1024,4096,0.12953
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,1024,7168,0.20094
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,1024,8192,0.26272
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,1024,12288,0.36712
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,1024,16384,0.61965
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,2048,256,0.03907
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,2048,512,0.03857
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,2048,1024,0.05829
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,2048,2048,0.11753
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,2048,4096,0.22224
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,2048,7168,0.39204
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,2048,8192,0.49164
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,2048,12288,0.68285
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,2048,16384,1.10305
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,4096,256,0.03855
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,4096,512,0.05941
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,4096,1024,0.11425
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,4096,2048,0.21906
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,4096,4096,0.43874
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,4096,7168,0.74359
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,4096,8192,0.89294
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,4096,12288,1.29545
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,4096,16384,1.83435
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,7168,256,0.05372
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,7168,512,0.1016
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,7168,1024,0.19276
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,7168,2048,0.38324
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,7168,4096,0.75682
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,7168,7168,1.34332
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,7168,8192,1.60201
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,7168,12288,2.39542
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,7168,16384,3.44427
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,8192,256,0.06136
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,8192,512,0.11191
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,8192,1024,0.21527
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,8192,2048,0.43198
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,8192,4096,0.87103
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,8192,7168,1.55707
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,8192,8192,1.80354
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,8192,12288,2.59253
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,8192,16384,3.90253
vllm-ascend,0.18.0,ascend_910b,gemm,vllm_ascend_default,float16,4096,12288,256,0.08696
