OP State,Accelerator Core,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Average Duration(us),Op Type,Batch,Seq Len,Num Heads,Num KV Heads,Head Size
dynamic,AI_CORE,"8192,32,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,32,128",DT_BF16,ND,3768.86,attention_context,1,8192,32,8,128
dynamic,AI_CORE,"8192,40,128;8192,40,128;8192,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,4749.89,attention_context,1,8192,40,0,128
dynamic,AI_CORE,"8192,40,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,4285.90,attention_context,1,8192,40,1,128
dynamic,AI_CORE,"8192,40,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,4720.33,attention_context,1,8192,40,4,128
dynamic,AI_CORE,"8192,40,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,4738.08,attention_context,1,8192,40,8,128
dynamic,AI_CORE,"8192,64,128;8192,64,128;8192,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,7552.82,attention_context,1,8192,64,0,128
dynamic,AI_CORE,"8192,64,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,6930.68,attention_context,1,8192,64,1,128
dynamic,AI_CORE,"8192,64,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,7625.85,attention_context,1,8192,64,4,128
dynamic,AI_CORE,"8192,64,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,7678.53,attention_context,1,8192,64,8,128
dynamic,AI_CORE,"256,8,128;256,8,128;256,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,8,128",DT_BF16,ND,52.52,attention_context,2,128,8,0,128
dynamic,AI_CORE,"256,8,128;256,1,128;256,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,8,128",DT_BF16,ND,50.76,attention_context,2,128,8,1,128
dynamic,AI_CORE,"256,8,128;256,4,128;256,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,8,128",DT_BF16,ND,50.57,attention_context,2,128,8,4,128
dynamic,AI_CORE,"256,8,128;256,8,128;256,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,8,128",DT_BF16,ND,52.12,attention_context,2,128,8,8,128
dynamic,AI_CORE,"256,16,128;256,16,128;256,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,16,128",DT_BF16,ND,55.81,attention_context,2,128,16,0,128
dynamic,AI_CORE,"256,16,128;256,1,128;256,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,16,128",DT_BF16,ND,57.05,attention_context,2,128,16,1,128
dynamic,AI_CORE,"256,16,128;256,4,128;256,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,16,128",DT_BF16,ND,58.60,attention_context,2,128,16,4,128
dynamic,AI_CORE,"256,16,128;256,8,128;256,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,16,128",DT_BF16,ND,56.51,attention_context,2,128,16,8,128
dynamic,AI_CORE,"256,32,128;256,32,128;256,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,32,128",DT_BF16,ND,68.73,attention_context,2,128,32,0,128
dynamic,AI_CORE,"256,32,128;256,1,128;256,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,32,128",DT_BF16,ND,65.24,attention_context,2,128,32,1,128
dynamic,AI_CORE,"256,32,128;256,4,128;256,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,32,128",DT_BF16,ND,68.14,attention_context,2,128,32,4,128
dynamic,AI_CORE,"256,32,128;256,8,128;256,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,32,128",DT_BF16,ND,67.23,attention_context,2,128,32,8,128
dynamic,AI_CORE,"256,40,128;256,40,128;256,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,40,128",DT_BF16,ND,70.78,attention_context,2,128,40,0,128
dynamic,AI_CORE,"256,40,128;256,1,128;256,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,40,128",DT_BF16,ND,67.72,attention_context,2,128,40,1,128
dynamic,AI_CORE,"256,40,128;256,4,128;256,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,40,128",DT_BF16,ND,70.00,attention_context,2,128,40,4,128
dynamic,AI_CORE,"256,40,128;256,8,128;256,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,40,128",DT_BF16,ND,70.04,attention_context,2,128,40,8,128
dynamic,AI_CORE,"256,64,128;256,64,128;256,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,64,128",DT_BF16,ND,83.05,attention_context,2,128,64,0,128
dynamic,AI_CORE,"256,64,128;256,1,128;256,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,64,128",DT_BF16,ND,77.98,attention_context,2,128,64,1,128
dynamic,AI_CORE,"256,64,128;256,4,128;256,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,64,128",DT_BF16,ND,81.31,attention_context,2,128,64,4,128
dynamic,AI_CORE,"256,64,128;256,8,128;256,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"256,64,128",DT_BF16,ND,79.13,attention_context,2,128,64,8,128
dynamic,AI_CORE,"512,8,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,8,128",DT_BF16,ND,63.42,attention_context,2,256,8,0,128
dynamic,AI_CORE,"512,8,128;512,1,128;512,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,8,128",DT_BF16,ND,62.51,attention_context,2,256,8,1,128
dynamic,AI_CORE,"512,8,128;512,4,128;512,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,8,128",DT_BF16,ND,62.01,attention_context,2,256,8,4,128
dynamic,AI_CORE,"512,8,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,8,128",DT_BF16,ND,63.37,attention_context,2,256,8,8,128
dynamic,AI_CORE,"512,16,128;512,16,128;512,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,16,128",DT_BF16,ND,66.79,attention_context,2,256,16,0,128
dynamic,AI_CORE,"512,16,128;512,1,128;512,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,16,128",DT_BF16,ND,68.25,attention_context,2,256,16,1,128
dynamic,AI_CORE,"512,16,128;512,4,128;512,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,16,128",DT_BF16,ND,68.96,attention_context,2,256,16,4,128
dynamic,AI_CORE,"512,16,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,16,128",DT_BF16,ND,68.51,attention_context,2,256,16,8,128
dynamic,AI_CORE,"512,32,128;512,32,128;512,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,32,128",DT_BF16,ND,87.82,attention_context,2,256,32,0,128
dynamic,AI_CORE,"512,32,128;512,1,128;512,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,32,128",DT_BF16,ND,87.20,attention_context,2,256,32,1,128
dynamic,AI_CORE,"512,32,128;512,4,128;512,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,32,128",DT_BF16,ND,90.58,attention_context,2,256,32,4,128
dynamic,AI_CORE,"512,32,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,32,128",DT_BF16,ND,87.84,attention_context,2,256,32,8,128
dynamic,AI_CORE,"512,40,128;512,40,128;512,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,40,128",DT_BF16,ND,94.24,attention_context,2,256,40,0,128
dynamic,AI_CORE,"512,40,128;512,1,128;512,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,40,128",DT_BF16,ND,93.86,attention_context,2,256,40,1,128
dynamic,AI_CORE,"512,40,128;512,4,128;512,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,40,128",DT_BF16,ND,98.74,attention_context,2,256,40,4,128
dynamic,AI_CORE,"512,40,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,40,128",DT_BF16,ND,95.55,attention_context,2,256,40,8,128
dynamic,AI_CORE,"512,64,128;512,64,128;512,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,64,128",DT_BF16,ND,109.00,attention_context,2,256,64,0,128
dynamic,AI_CORE,"512,64,128;512,1,128;512,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,64,128",DT_BF16,ND,120.73,attention_context,2,256,64,1,128
dynamic,AI_CORE,"512,64,128;512,4,128;512,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,64,128",DT_BF16,ND,124.07,attention_context,2,256,64,4,128
dynamic,AI_CORE,"512,64,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,64,128",DT_BF16,ND,121.70,attention_context,2,256,64,8,128
dynamic,AI_CORE,"1024,8,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,8,128",DT_BF16,ND,86.12,attention_context,2,512,8,0,128
dynamic,AI_CORE,"1024,8,128;1024,1,128;1024,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,8,128",DT_BF16,ND,70.46,attention_context,2,512,8,1,128
dynamic,AI_CORE,"1024,8,128;1024,4,128;1024,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,8,128",DT_BF16,ND,72.05,attention_context,2,512,8,4,128
dynamic,AI_CORE,"1024,8,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,8,128",DT_BF16,ND,87.40,attention_context,2,512,8,8,128
dynamic,AI_CORE,"1024,16,128;1024,16,128;1024,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,16,128",DT_BF16,ND,104.59,attention_context,2,512,16,0,128
dynamic,AI_CORE,"1024,16,128;1024,1,128;1024,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,16,128",DT_BF16,ND,99.83,attention_context,2,512,16,1,128
dynamic,AI_CORE,"1024,16,128;1024,4,128;1024,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,16,128",DT_BF16,ND,99.76,attention_context,2,512,16,4,128
dynamic,AI_CORE,"1024,16,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,16,128",DT_BF16,ND,99.47,attention_context,2,512,16,8,128
dynamic,AI_CORE,"1024,32,128;1024,32,128;1024,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,32,128",DT_BF16,ND,141.46,attention_context,2,512,32,0,128
dynamic,AI_CORE,"1024,32,128;1024,1,128;1024,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,32,128",DT_BF16,ND,152.04,attention_context,2,512,32,1,128
dynamic,AI_CORE,"1024,32,128;1024,4,128;1024,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,32,128",DT_BF16,ND,154.19,attention_context,2,512,32,4,128
dynamic,AI_CORE,"1024,32,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,32,128",DT_BF16,ND,154.53,attention_context,2,512,32,8,128
dynamic,AI_CORE,"1024,40,128;1024,40,128;1024,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,40,128",DT_BF16,ND,160.97,attention_context,2,512,40,0,128
dynamic,AI_CORE,"1024,40,128;1024,1,128;1024,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,40,128",DT_BF16,ND,174.41,attention_context,2,512,40,1,128
dynamic,AI_CORE,"1024,40,128;1024,4,128;1024,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,40,128",DT_BF16,ND,178.25,attention_context,2,512,40,4,128
dynamic,AI_CORE,"1024,40,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,40,128",DT_BF16,ND,176.68,attention_context,2,512,40,8,128
dynamic,AI_CORE,"1024,64,128;1024,64,128;1024,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,64,128",DT_BF16,ND,211.14,attention_context,2,512,64,0,128
dynamic,AI_CORE,"1024,64,128;1024,1,128;1024,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,64,128",DT_BF16,ND,244.46,attention_context,2,512,64,1,128
dynamic,AI_CORE,"1024,64,128;1024,4,128;1024,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,64,128",DT_BF16,ND,249.47,attention_context,2,512,64,4,128
dynamic,AI_CORE,"1024,64,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,64,128",DT_BF16,ND,245.35,attention_context,2,512,64,8,128
dynamic,AI_CORE,"2048,8,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,8,128",DT_BF16,ND,149.52,attention_context,2,1024,8,0,128
dynamic,AI_CORE,"2048,8,128;2048,1,128;2048,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,8,128",DT_BF16,ND,110.98,attention_context,2,1024,8,1,128
dynamic,AI_CORE,"2048,8,128;2048,4,128;2048,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,8,128",DT_BF16,ND,112.03,attention_context,2,1024,8,4,128
dynamic,AI_CORE,"2048,8,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,8,128",DT_BF16,ND,146.03,attention_context,2,1024,8,8,128
dynamic,AI_CORE,"2048,16,128;2048,16,128;2048,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,16,128",DT_BF16,ND,189.65,attention_context,2,1024,16,0,128
dynamic,AI_CORE,"2048,16,128;2048,1,128;2048,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,16,128",DT_BF16,ND,174.50,attention_context,2,1024,16,1,128
dynamic,AI_CORE,"2048,16,128;2048,4,128;2048,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,16,128",DT_BF16,ND,175.82,attention_context,2,1024,16,4,128
dynamic,AI_CORE,"2048,16,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,16,128",DT_BF16,ND,176.17,attention_context,2,1024,16,8,128
dynamic,AI_CORE,"2048,32,128;2048,32,128;2048,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,32,128",DT_BF16,ND,279.34,attention_context,2,1024,32,0,128
dynamic,AI_CORE,"2048,32,128;2048,1,128;2048,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,32,128",DT_BF16,ND,301.90,attention_context,2,1024,32,1,128
dynamic,AI_CORE,"2048,32,128;2048,4,128;2048,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,32,128",DT_BF16,ND,302.64,attention_context,2,1024,32,4,128
dynamic,AI_CORE,"2048,32,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,32,128",DT_BF16,ND,306.81,attention_context,2,1024,32,8,128
dynamic,AI_CORE,"2048,40,128;2048,40,128;2048,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,40,128",DT_BF16,ND,329.30,attention_context,2,1024,40,0,128
dynamic,AI_CORE,"2048,40,128;2048,1,128;2048,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,40,128",DT_BF16,ND,359.78,attention_context,2,1024,40,1,128
dynamic,AI_CORE,"2048,40,128;2048,4,128;2048,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,40,128",DT_BF16,ND,363.26,attention_context,2,1024,40,4,128
dynamic,AI_CORE,"2048,40,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,40,128",DT_BF16,ND,364.37,attention_context,2,1024,40,8,128
dynamic,AI_CORE,"2048,64,128;2048,64,128;2048,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,64,128",DT_BF16,ND,492.29,attention_context,2,1024,64,0,128
dynamic,AI_CORE,"2048,64,128;2048,1,128;2048,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,64,128",DT_BF16,ND,542.68,attention_context,2,1024,64,1,128
dynamic,AI_CORE,"2048,64,128;2048,4,128;2048,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,64,128",DT_BF16,ND,544.04,attention_context,2,1024,64,4,128
dynamic,AI_CORE,"2048,64,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,64,128",DT_BF16,ND,546.08,attention_context,2,1024,64,8,128
dynamic,AI_CORE,"4096,8,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,8,128",DT_BF16,ND,246.89,attention_context,2,2048,8,0,128
dynamic,AI_CORE,"4096,8,128;4096,1,128;4096,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,8,128",DT_BF16,ND,213.42,attention_context,2,2048,8,1,128
dynamic,AI_CORE,"4096,8,128;4096,4,128;4096,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,8,128",DT_BF16,ND,214.99,attention_context,2,2048,8,4,128
dynamic,AI_CORE,"4096,8,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,8,128",DT_BF16,ND,247.91,attention_context,2,2048,8,8,128
dynamic,AI_CORE,"4096,16,128;4096,16,128;4096,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,16,128",DT_BF16,ND,385.98,attention_context,2,2048,16,0,128
dynamic,AI_CORE,"4096,16,128;4096,1,128;4096,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,16,128",DT_BF16,ND,377.34,attention_context,2,2048,16,1,128
dynamic,AI_CORE,"4096,16,128;4096,4,128;4096,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,16,128",DT_BF16,ND,381.71,attention_context,2,2048,16,4,128
dynamic,AI_CORE,"4096,16,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,16,128",DT_BF16,ND,383.04,attention_context,2,2048,16,8,128
dynamic,AI_CORE,"4096,32,128;4096,32,128;4096,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,32,128",DT_BF16,ND,704.07,attention_context,2,2048,32,0,128
dynamic,AI_CORE,"4096,32,128;4096,1,128;4096,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,32,128",DT_BF16,ND,701.48,attention_context,2,2048,32,1,128
dynamic,AI_CORE,"4096,32,128;4096,4,128;4096,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,32,128",DT_BF16,ND,709.94,attention_context,2,2048,32,4,128
dynamic,AI_CORE,"4096,32,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,32,128",DT_BF16,ND,707.92,attention_context,2,2048,32,8,128
dynamic,AI_CORE,"4096,40,128;4096,40,128;4096,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,40,128",DT_BF16,ND,870.70,attention_context,2,2048,40,0,128
dynamic,AI_CORE,"4096,40,128;4096,1,128;4096,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,40,128",DT_BF16,ND,862.95,attention_context,2,2048,40,1,128
dynamic,AI_CORE,"4096,40,128;4096,4,128;4096,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,40,128",DT_BF16,ND,870.07,attention_context,2,2048,40,4,128
dynamic,AI_CORE,"4096,40,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,40,128",DT_BF16,ND,880.49,attention_context,2,2048,40,8,128
dynamic,AI_CORE,"4096,64,128;4096,64,128;4096,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,64,128",DT_BF16,ND,1368.49,attention_context,2,2048,64,0,128
dynamic,AI_CORE,"4096,64,128;4096,1,128;4096,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,64,128",DT_BF16,ND,1370.95,attention_context,2,2048,64,1,128
dynamic,AI_CORE,"4096,64,128;4096,4,128;4096,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,64,128",DT_BF16,ND,1386.85,attention_context,2,2048,64,4,128
dynamic,AI_CORE,"4096,64,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,64,128",DT_BF16,ND,1382.60,attention_context,2,2048,64,8,128
dynamic,AI_CORE,"8192,8,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,8,128",DT_BF16,ND,576.28,attention_context,2,4096,8,0,128
dynamic,AI_CORE,"8192,8,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,8,128",DT_BF16,ND,543.78,attention_context,2,4096,8,1,128
dynamic,AI_CORE,"8192,8,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,8,128",DT_BF16,ND,569.69,attention_context,2,4096,8,4,128
dynamic,AI_CORE,"8192,8,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,8,128",DT_BF16,ND,576.93,attention_context,2,4096,8,8,128
dynamic,AI_CORE,"8192,16,128;8192,16,128;8192,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,16,128",DT_BF16,ND,1077.41,attention_context,2,4096,16,0,128
dynamic,AI_CORE,"8192,16,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,16,128",DT_BF16,ND,1026.83,attention_context,2,4096,16,1,128
dynamic,AI_CORE,"8192,16,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,16,128",DT_BF16,ND,1084.13,attention_context,2,4096,16,4,128
dynamic,AI_CORE,"8192,16,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,16,128",DT_BF16,ND,1087.31,attention_context,2,4096,16,8,128
dynamic,AI_CORE,"8192,32,128;8192,32,128;8192,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,32,128",DT_BF16,ND,2148.78,attention_context,2,4096,32,0,128
dynamic,AI_CORE,"8192,32,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,32,128",DT_BF16,ND,2016.23,attention_context,2,4096,32,1,128
dynamic,AI_CORE,"8192,32,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,32,128",DT_BF16,ND,2131.06,attention_context,2,4096,32,4,128
dynamic,AI_CORE,"8192,32,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,32,128",DT_BF16,ND,2147.35,attention_context,2,4096,32,8,128
dynamic,AI_CORE,"8192,40,128;8192,40,128;8192,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,2713.95,attention_context,2,4096,40,0,128
dynamic,AI_CORE,"8192,40,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,2531.79,attention_context,2,4096,40,1,128
dynamic,AI_CORE,"8192,40,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,2661.87,attention_context,2,4096,40,4,128
dynamic,AI_CORE,"8192,40,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,2668.84,attention_context,2,4096,40,8,128
dynamic,AI_CORE,"8192,64,128;8192,64,128;8192,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,4350.04,attention_context,2,4096,64,0,128
dynamic,AI_CORE,"8192,64,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,4086.79,attention_context,2,4096,64,1,128
dynamic,AI_CORE,"8192,64,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,4316.45,attention_context,2,4096,64,4,128
dynamic,AI_CORE,"8192,64,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,4331.38,attention_context,2,4096,64,8,128
dynamic,AI_CORE,"16384,8,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,8,128",DT_BF16,ND,1839.46,attention_context,2,8192,8,0,128
dynamic,AI_CORE,"16384,8,128;16384,1,128;16384,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,8,128",DT_BF16,ND,1743.64,attention_context,2,8192,8,1,128
dynamic,AI_CORE,"16384,8,128;16384,4,128;16384,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,8,128",DT_BF16,ND,1905.16,attention_context,2,8192,8,4,128
dynamic,AI_CORE,"16384,8,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,8,128",DT_BF16,ND,1860.08,attention_context,2,8192,8,8,128
dynamic,AI_CORE,"16384,16,128;16384,16,128;16384,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,16,128",DT_BF16,ND,3755.14,attention_context,2,8192,16,0,128
dynamic,AI_CORE,"16384,16,128;16384,1,128;16384,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,16,128",DT_BF16,ND,3442.89,attention_context,2,8192,16,1,128
dynamic,AI_CORE,"16384,16,128;16384,4,128;16384,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,16,128",DT_BF16,ND,3789.61,attention_context,2,8192,16,4,128
dynamic,AI_CORE,"16384,16,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,16,128",DT_BF16,ND,3801.86,attention_context,2,8192,16,8,128
dynamic,AI_CORE,"16384,32,128;16384,32,128;16384,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,32,128",DT_BF16,ND,7525.58,attention_context,2,8192,32,0,128
