OP State,Accelerator Core,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Average Duration(us),Quant Type,Num Tokens,Hidden Size,Intermediate Size,Num Experts,TopK,EP Size,Local Experts,Model
dynamic,AI_CORE,"1,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"1,7168",DT_BF16,ND,65.74,bf16,1,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"2,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"2,7168",DT_BF16,ND,64.25,bf16,2,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"4,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"4,7168",DT_BF16,ND,415.45,bf16,4,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"8,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"8,7168",DT_BF16,ND,489.18,bf16,8,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"16,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"16,7168",DT_BF16,ND,912.72,bf16,16,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"32,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"32,7168",DT_BF16,ND,1286.21,bf16,32,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"64,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"64,7168",DT_BF16,ND,1840.67,bf16,64,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"128,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"128,7168",DT_BF16,ND,2051.44,bf16,128,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"256,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"256,7168",DT_BF16,ND,2076.36,bf16,256,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"512,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"512,7168",DT_BF16,ND,2120.94,bf16,512,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"1024,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"1024,7168",DT_BF16,ND,2334.92,bf16,1024,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"2048,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"2048,7168",DT_BF16,ND,2707.13,bf16,2048,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"4096,7168;32,4096,7168",DT_BF16;DT_BF16,ND;ND,"4096,7168",DT_BF16,ND,3510.80,bf16,4096,7168,2048,256,8,8,32,glm-5
dynamic,AI_CORE,"1,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"1,6144",DT_BF16,ND,55.52,bf16,1,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"2,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"2,6144",DT_BF16,ND,322.68,bf16,2,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"4,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"4,6144",DT_BF16,ND,329.88,bf16,4,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"8,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"8,6144",DT_BF16,ND,883.51,bf16,8,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"16,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"16,6144",DT_BF16,ND,1745.25,bf16,16,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"32,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"32,6144",DT_BF16,ND,2363.82,bf16,32,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"64,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"64,6144",DT_BF16,ND,2400.65,bf16,64,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"128,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"128,6144",DT_BF16,ND,2404.18,bf16,128,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"256,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"256,6144",DT_BF16,ND,2488.74,bf16,256,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"512,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"512,6144",DT_BF16,ND,2482.22,bf16,512,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"1024,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"1024,6144",DT_BF16,ND,2486.57,bf16,1024,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"2048,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"2048,6144",DT_BF16,ND,3703.42,bf16,2048,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"4096,6144;8,18432,6144",DT_BF16;DT_BF16,ND;ND,"4096,6144",DT_BF16,ND,6805.26,bf16,4096,6144,9216,32,2,4,8,minimax-text-01
dynamic,AI_CORE,"1,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"1,4096",DT_BF16,ND,633.71,bf16,1,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"2,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"2,4096",DT_BF16,ND,1140.61,bf16,2,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"4,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"4,4096",DT_BF16,ND,1423.08,bf16,4,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"8,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"8,4096",DT_BF16,ND,1981.84,bf16,8,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"16,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"16,4096",DT_BF16,ND,2343.29,bf16,16,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"32,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"32,4096",DT_BF16,ND,2341.33,bf16,32,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"64,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"64,4096",DT_BF16,ND,2376.57,bf16,64,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"128,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"128,4096",DT_BF16,ND,2386.64,bf16,128,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"256,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"256,4096",DT_BF16,ND,2421.41,bf16,256,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"512,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"512,4096",DT_BF16,ND,3338.30,bf16,512,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"1024,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"1024,4096",DT_BF16,ND,5043.79,bf16,1024,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"2048,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"2048,4096",DT_BF16,ND,8466.18,bf16,2048,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"4096,4096;8,28672,4096",DT_BF16;DT_BF16,ND;ND,"4096,4096",DT_BF16,ND,12147.27,bf16,4096,4096,14336,8,2,1,8,mixtral-8x7b
dynamic,AI_CORE,"1,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"1,3584",DT_BF16,ND,358.96,bf16,1,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"2,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"2,3584",DT_BF16,ND,642.82,bf16,2,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"4,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"4,3584",DT_BF16,ND,1120.70,bf16,4,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"8,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"8,3584",DT_BF16,ND,1773.96,bf16,8,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"16,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"16,3584",DT_BF16,ND,2441.34,bf16,16,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"32,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"32,3584",DT_BF16,ND,2644.08,bf16,32,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"64,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"64,3584",DT_BF16,ND,2702.99,bf16,64,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"128,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"128,3584",DT_BF16,ND,2704.72,bf16,128,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"256,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"256,3584",DT_BF16,ND,2735.38,bf16,256,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"512,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"512,3584",DT_BF16,ND,2766.91,bf16,512,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"1024,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"1024,3584",DT_BF16,ND,3554.75,bf16,1024,3584,2560,64,8,1,64,qwen2-moe-57b
